t,x,y,z,dx,dy,dz
0.0,1.10286609841308,0.0,0.0,0.0,0.259155907029058,0.0
0.005587200048705476,1.102864664829977,0.0014479032465570052,0.0,-0.0005130389595553651,0.25912763838637887,0.0
0.011369601801322597,1.1028601666364433,0.0029460558988704125,0.0,-0.0010423674115631234,0.25903888752277193,0.0
0.018156526237347828,1.10285099536902,0.004703565344975991,0.0,-0.0016592668033116728,0.25885769199798897,0.0
0.02534613505778107,1.102836739709844,0.006563691613159095,0.0,-0.0023047250478083568,0.2585753910514464,0.0
0.03313534236232871,1.102816104810056,0.008576261996700635,0.0,-0.0029910400129701227,0.2581653353421864,0.0
0.04129055226740447,1.1027888439300007,0.010679514308083383,0.0,-0.0036909246333674123,0.25762096816738395,0.0
0.049834124479900925,1.1027542659075735,0.012877639241236298,0.0,-0.0043988739680441554,0.2569260503406842,0.0
0.05863900367079878,1.1027124381452358,0.015136208047232808,0.0,-0.005096294330281002,0.25607858335734623,0.0
0.06768677858772866,1.1026632320479421,0.017448696953514326,0.0,-0.005773557432206663,0.2550716276250436,0.0
0.07691373070795623,1.1026069499032627,0.01979695922168329,0.0,-0.006417673062636507,0.2539059586773414,0.0
0.08627588385998933,1.102544013330467,0.022167984731682678,0.0,-0.00701782423586169,0.2525838598609354,0.0
0.09574673990053538,1.102474907593067,0.024553289282588483,0.0,-0.0075650778937066095,0.2511079934037897,0.0
0.10530046694496911,1.1024002558426718,0.02694465115437269,0.0,-0.008051302135319063,0.24948303195507882,0.0
0.11491392119816075,1.1023207863682467,0.029334651522679507,0.0,-0.008469434275265935,0.24771511918798908,0.0
0.12457791995595265,1.1022372105605476,0.03171946255262545,0.0,-0.008813909921301965,0.24580925374990076,0.0
0.13427617143565238,1.1021503761594322,0.03409360538736704,0.0,-0.009079725043911092,0.24377281323079789,0.0
0.14400722666483068,1.1020610598120546,0.036455346981599385,0.0,-0.009263125914239645,0.24161087451457786,0.0
0.1537667070928459,1.1019701083848064,0.03880230060236772,0.0,-0.009360909337284876,0.23932948455879033,0.0
0.16355170909139286,1.1018783919412083,0.04113250857835525,0.0,-0.00937055046896862,0.2369346571238584,0.0
0.17336665512682417,1.101786741255567,0.04344580217625059,0.0,-0.009290065301048584,0.23443070134735763,0.0
0.18321094773182345,1.1016960591276914,0.04574084820165694,0.0,-0.009117936977814206,0.23182313913881228,0.0
0.1930885892632766,1.101607227770113,0.048017417231495746,0.0,-0.00885303176903402,0.22911623243247536,0.0
0.20300303559758684,1.1015211554313056,0.05027515550918289,0.0,-0.00849457772172273,0.22631422439174304,0.0
0.2129624816894726,1.1014387317383545,0.052514770188466134,0.0,-0.008041906866185708,0.2234197903955345,0.0
0.22297232298042705,1.1013608958777126,0.054736293792167864,0.0,-0.007494665676238494,0.220436127278612,0.0
0.23303495480095057,1.1012886323137214,0.05693907641122437,0.0,-0.0068529424910376046,0.2173671212877699,0.0
0.24315999824328557,1.1012228979814098,0.05912401894800181,0.0,-0.006116597625504096,0.21421422432809367,0.0
0.25335454768323323,1.1011647018766964,0.06129139664038629,0.0,-0.005285768382681872,0.21097935678673788,0.0
0.26362605859568344,1.101115085666324,0.06344149279839281,0.0,-0.004360700885731462,0.20766405549093975,0.0
0.2739834117028124,1.1010751244765877,0.0655748044108851,0.0,-0.0033416208952817225,0.20426912321420415,0.0
0.28443221683682063,1.1010459480976644,0.0676910686174539,0.0,-0.002229193491197007,0.200796179276454,0.0
0.2949810995177761,1.1010287188934618,0.06979055394857359,0.0,-0.0010239100124353072,0.1972456128254011,0.0
0.30563662134371894,1.1010246508928743,0.07187301789307418,0.0,0.0002733892736530314,0.19361826913259317,0.0
0.3164062236469417,1.1010350039092585,0.07393829764341284,0.0,0.0016618252495481155,0.18991448033421782,0.0
0.3273017879715581,1.1010611027237878,0.07598695126501849,0.0,0.0031410021707315963,0.18613281719514396,0.0
0.33833401120886714,1.101104347507086,0.07801914114630934,0.0,0.004710323567885125,0.18227201294482187,0.0
0.34950929929167635,1.1011661899960652,0.08003409423762352,0.0,0.0063684628839874614,0.17833209654349816,0.0
0.3608351732062154,1.101248144258333,0.08203112230922781,0.0,0.00811407038741572,0.17431253045093487,0.0
0.3723269269125281,1.10135186336375,0.08401072734282293,0.0,0.009946874153227037,0.17020981924739695,0.0
0.38398904981247145,1.1014789943355134,0.08597134855297504,0.0,0.011864754887071604,0.16602412952909024,0.0
0.39583333573635265,1.1016313280418004,0.08791250958191563,0.0,0.01386656580725497,0.16175285233798628,0.0
0.4078744132361374,1.101810801336658,0.0898339520764836,0.0,0.015951492840622975,0.15739217125517993,0.0
0.42011834801756553,1.1020193240387843,0.09173381913369698,0.0,0.01811703687854616,0.1529412058292807,0.0
0.43257634166034314,1.1022589660237327,0.09361086939411617,0.0,0.020361325433452822,0.1483970711000178,0.0
0.44526384233702243,1.102531993392463,0.09546422439806418,0.0,0.022683007416416018,0.1437551788696487,0.0
0.4581872735640628,1.1028405864023527,0.0972914122135975,0.0,0.025078793359938855,0.13901410150250088,0.0
0.4713646874593614,1.10318729898823,0.09909134149133245,0.0,0.027547212181419416,0.13416801945195225,0.0
0.4848050493961151,1.103574577453348,0.10086133013555426,0.0,0.030084749720041375,0.1292143245043634,0.0
0.49852101900223866,1.1040050610953427,0.1025989025841174,0.0,0.03268817864032973,0.12414894255302128,0.0
0.51252824778378,1.1044816002542117,0.1043016005272137,0.0,0.03535440708399391,0.11896659163730987,0.0
0.5268373024847569,1.1050069839991774,0.10596597093304795,0.0,0.03807889829039201,0.11366378252327049,0.0
0.5414634057934835,1.1055842618114313,0.10758873952083732,0.0,0.04085747870091659,0.10823523189572816,0.0
